data,valor,taxa_anual
1987-01-15,0.516658,266.42596626915065
1987-01-16,0.515315,265.19428955974865
1987-01-19,0.515315,265.19428955974865
1987-01-20,0.515836,265.6716127603029
1987-01-21,0.515973,265.79723084150027
1987-01-22,0.51526,265.14393658335143
1987-01-23,0.572795,321.7848369001592
1987-01-26,0.57263,321.6104934999164
1987-01-27,0.571616,320.5406489200145
1987-01-28,0.571945,320.887471449684
1987-01-29,0.571534,320.45425115527866
1987-01-30,0.572192,321.148039107433
1987-02-02,0.767178,586.1392363064207
1987-02-03,0.767041,585.9041971787454
1987-02-04,0.767096,585.9985463162042
1987-02-05,0.766877,585.622941927154
1987-02-06,0.772986,596.1776600176344
1987-02-09,0.910658,882.0499754062142
1987-02-10,1.000658,1129.4169335525282
1987-02-11,1.017425,1181.9351467953895
1987-02-12,1.017863,1183.336606954787
1987-02-13,1.018164,1184.3005954613313
1987-02-16,1.016575,1179.2197663305544
1987-02-17,1.01874,1186.1473154593941
1987-02-18,1.018986,1186.9368245781668
1987-02-19,1.018877,1186.5869418911566
1987-02-20,1.019671,1189.1377988862348
1987-02-23,1.020055,1190.3732693202028
1987-02-24,1.020164,1190.7241775927653
1987-02-25,0.89811,851.7521461806243
1987-02-26,0.599973,351.50417263289233
1987-02-27,0.55,298.3665670299738
1987-03-04,0.55,298.3665670299738
1987-03-05,0.553781,302.1593599777349
1987-03-06,0.626658,382.71233554160193
1987-03-09,0.624986,380.6953311645453
1987-03-10,0.624986,380.6953311645453
1987-03-11,0.624082,379.6082962902809
1987-03-12,0.490055,242.7813212470266
1987-03-13,0.401699,174.62977891093558
1987-03-16,0.558219,306.6571105095571
1987-03-17,0.558575,307.0200667830663
1987-03-18,0.560082,308.5600910631344
1987-03-19,0.563315,311.88354777471955
1987-03-20,0.568603,317.3776404060277
1987-03-23,0.573726,322.7699028399738
1987-03-24,0.573699,322.74130263173
1987-03-25,0.573699,322.74130263173
1987-03-26,0.573699,322.74130263173
1987-03-27,0.573726,322.7699028399738
1987-03-30,0.573726,322.7699028399738
1987-03-31,0.573726,322.7699028399738
1987-04-01,0.573699,322.74130263173
1987-04-02,0.573671,322.71164519204154
1987-04-03,0.573616,322.65339554015463
1987-04-06,0.658027,422.15592392087717
1987-04-07,0.65937,423.91447809628613
1987-04-08,0.661096,426.1832060918378
1987-04-09,0.766356,584.7302039052641
1987-04-10,0.76789,587.362045971304
1987-04-13,0.768877,589.0607395257736
1987-04-14,0.768904,589.1072670556065
1987-04-15,0.771808,594.1298728913026
1987-04-21,0.779288,607.2354356740317
1987-04-22,0.780658,609.6623529454437
1987-04-23,0.782247,612.4876144587092
1987-04-24,0.783315,614.3928241666729
1987-04-27,0.849781,743.5091222548804
1987-04-28,0.921233,908.3285355585588
1987-04-29,0.922082,910.4684003595585
1987-04-30,0.928493,926.7737345000044
1987-05-04,0.934932,943.4140561870388
1987-05-05,0.93663,947.846779635606
1987-05-06,0.94211,962.2809720118612
1987-05-07,1.262329,2259.792259789187
1987-05-08,1.265945,2281.1228340688012
1987-05-11,1.499644,4156.560295750757
1987-05-12,1.503918,4201.967671115203
1987-05-13,1.511479,4283.481318231931
1987-05-14,1.517452,4348.961215834407
1987-05-15,0.907014,873.1536896884326
1987-05-18,0.91411,890.5522218485705
1987-05-19,0.91937,903.6487371204455
1987-05-20,0.924658,916.9888096825092
1987-05-21,0.93611,946.487301880004
1987-05-22,0.964685,1023.8611375050592
1987-05-25,0.987589,1089.9726454821105
1987-05-26,1.048027,1283.6148670211016
1987-05-27,1.050877,1293.4838165260578
1987-05-28,1.054027,1304.4731928820177
1987-05-29,1.061425,1330.6231424080825
1987-06-01,1.061014,1329.157727683173
1987-06-02,1.056932,1314.6843335543751
1987-06-03,1.051534,1295.7687952842832
1987-06-04,1.050082,1290.7238692807564
1987-06-05,1.050986,1293.8626494132022
1987-06-08,1.049041,1287.1181315235885
1987-06-09,1.045014,1273.257177713782
1987-06-10,1.037452,1247.6004347524683
1987-06-11,1.023315,1200.9095165768551
1987-06-12,0.974356,1051.3176953255916
1987-06-16,0.66,424.7414456152831
1987-06-17,0.64,399.1123101789823
1987-06-18,0.620658,375.5131849845485
1987-06-19,0.6,351.5347107908597
1987-06-22,0.58,329.46827100357507
1987-06-23,0.562,310.52851862805346
1987-06-24,0.544,292.42084988549334
1987-06-25,0.528,276.9942078202759
1987-06-26,0.516,265.821992759337
1987-06-29,0.5,251.437064469923
1987-06-30,0.49,242.73404669043265
1987-07-01,0.433507,197.45018046106972
1987-07-02,0.41663,185.11617444363333
1987-07-03,0.400329,173.68705577526526
1987-07-06,0.399342,173.00988046640921
1987-07-07,0.399918,173.40486787691046
1987-07-08,0.399918,173.40486787691046
1987-07-09,0.383315,162.24452773367878
1987-07-10,0.375151,156.92438667943222
1987-07-13,0.366712,151.5380167478348
1987-07-14,0.358329,146.29876343374315
1987-07-15,0.358603,146.468278666174
1987-07-16,0.358384,146.33278089592335
1987-07-17,0.350082,141.25059276158512
1987-07-20,0.350603,141.5664362492734
1987-07-21,0.351315,141.99873492895185
1987-07-22,0.353452,143.30087070563744
1987-07-23,0.357342,145.6890993953086
1987-07-24,0.360438,147.60653475731038
1987-07-27,0.361726,148.40861096257672
1987-07-28,0.363233,149.3503508926301
1987-07-29,0.359753,147.18101600141645
1987-07-30,0.35,141.20091974741035
1987-07-31,0.339863,135.13806416902426
1987-08-03,0.340301,135.39686283068906
1987-08-04,0.33663,133.23654503273312
1987-08-05,0.333562,131.44623822552907
1987-08-06,0.330301,129.55831227817706
1987-08-07,0.331397,130.19111382712637
1987-08-10,0.334795,132.1640944693541
1987-08-11,0.34137,136.02968883312803
1987-08-12,0.345178,138.2977468172935
1987-08-13,0.351808,142.29851673989043
1987-08-14,0.354685,144.0553456133395
1987-08-17,0.361397,148.20348704429261
1987-08-18,0.361671,148.3743079797239
1987-08-19,0.363288,149.38478814078962
1987-08-20,0.365233,150.60566513672472
1987-08-21,0.38189,161.3080729410846
1987-08-24,0.40137,174.40309305902463
1987-08-25,0.415014,183.96223964285184
1987-08-26,0.426986,192.62274787415703
1987-08-27,0.435397,198.86409782989807
1987-08-28,0.439644,202.06576735570297
1987-08-31,0.438548,201.23627416484732
1987-09-01,0.434356,198.0844949933108
1987-09-02,0.438548,201.23627416484732
1987-09-03,0.438822,201.4434345178839
1987-09-04,0.438767,201.40183985552773
1987-09-08,0.434685,198.33066326736056
1987-09-09,0.424521,190.8183264066057
1987-09-10,0.4,173.4611449877835
1987-09-11,0.368685,152.78716340185977
1987-09-14,0.368603,152.73512467686948
1987-09-15,0.368877,152.9090519261762
1987-09-16,0.369425,153.25726416003036
1987-09-17,0.368356,152.57843835181947
1987-09-18,0.363342,149.418603865931
1987-09-21,0.334521,132.00437945082876
1987-09-22,0.299945,112.70373104799174
1987-09-23,0.301753,113.6721342776696
1987-09-24,0.300822,113.17292370131126
1987-09-25,0.301781,113.6871661525487
1987-09-28,0.304027,114.89637447055915
1987-09-29,0.315288,121.0626289513118
1987-09-30,0.322795,125.27086601673471
1987-10-01,0.343781,137.46317869604465
1987-10-02,0.34811,140.05883641445388
1987-10-05,0.349644,140.98538426382
1987-10-06,0.352301,142.59866843735202
1987-10-07,0.357753,145.9427888022085
1987-10-08,0.358,146.09537484499228
1987-10-09,0.36211,148.6482396711251
1987-10-13,0.368384,152.59619550088917
1987-10-14,0.394,169.3736192106086
1987-10-15,0.412904,182.46255428693314
1987-10-16,0.429151,194.21675996695137
1987-10-19,0.503425,254.46817234990658
1987-10-20,0.502959,254.05423925624143
1987-10-21,0.503205,254.27269326251349
1987-10-22,0.50274,253.859874801206
1987-10-23,0.503068,254.15101735866256
1987-10-26,0.499178,250.71344850384878
1987-10-27,0.48789,240.92531783388034
1987-10-28,0.488274,241.25378017757762
1987-10-29,0.490932,243.5360136057664
1987-10-30,0.491863,244.33898609963595
1987-11-03,0.531342,280.1657304653291
1987-11-04,0.535973,284.6044726978164
1987-11-05,0.539041,287.5734922156401
1987-11-06,0.544877,293.28436818990326
1987-11-09,0.552849,301.2211260235232
1987-11-10,0.564301,312.902483585745
1987-11-11,0.579918,329.38004646188307
1987-11-12,0.585726,335.67378661531995
1987-11-13,0.600658,352.27957334199624
1987-11-16,0.616904,371.0634072006532
1987-11-17,0.615205,369.06316625097367
1987-11-18,0.617781,372.09922580589534
1987-11-19,0.61874,373.23449090433394
1987-11-20,0.629671,386.3683508333995
1987-11-23,0.656959,420.76165862125106
1987-11-24,0.665726,432.3175227819484
1987-11-25,0.665589,432.1349920203337
1987-11-26,0.677616,448.3989592861088
1987-11-27,0.693014,469.9461584634234
1987-11-30,0.693699,470.92406294609253
1987-12-01,0.618055,372.42331017775297
1987-12-02,0.619562,374.2097392360072
1987-12-03,0.624822,380.4979436713626
1987-12-04,0.632685,390.05317287976703
1987-12-07,0.633918,391.56860238804006
1987-12-08,0.636959,395.32615235232373
1987-12-09,0.640027,399.1460549574308
1987-12-10,0.639863,398.9411216863657
1987-12-11,0.636685,394.9864203413259
1987-12-14,0.634548,392.3447102812946
1987-12-15,0.632192,389.4485499450773
1987-12-16,0.62926,385.8680179746388
1987-12-17,0.62274,377.99909228374895
1987-12-18,0.611151,364.3244823358703
1987-12-21,0.596685,347.800641071732
1987-12-22,0.585781,335.73382349448275
1987-12-23,0.571041,319.93518348138997
1987-12-24,0.571041,319.93518348138997
1987-12-28,0.577233,326.50118200218765
1987-12-29,0.580548,330.05833286422205
1987-12-30,0.591562,342.09041671531645
1987-12-31,0.591562,342.09041671531645
1988-01-04,0.663671,429.58609754425714
1988-01-05,0.670767,439.0773961147978
1988-01-06,0.676411,446.74738126395647
1988-01-07,0.683589,456.6592306112909
1988-01-08,0.682137,454.6398783129034
1988-01-11,0.687808,462.5684031683835
1988-01-12,0.69411,471.5116076312724
1988-01-13,0.701342,481.9491989347192
1988-01-14,0.756795,568.5514004056307
1988-01-15,0.766164,584.4015022783752
1988-01-18,0.766164,584.4015022783752
1988-01-19,0.782438,612.8279681685709
1988-01-20,0.799315,643.5503112702867
1988-01-21,0.807205,658.3619618246411
1988-01-22,0.894658,843.5816440920418
1988-01-25,0.903397,864.4027058489669
1988-01-26,0.903945,865.7234836860135
1988-01-27,0.908877,877.6918531873495
1988-01-28,0.913233,888.3852561783525
1988-01-29,0.914329,891.0940835114616
1988-02-01,0.842932,729.1956109747294
1988-02-02,0.836411,715.7924736006645
1988-02-03,0.83263,708.1201412185212
1988-02-04,0.828986,700.7938279187963
1988-02-05,0.825014,692.8834043062373
1988-02-08,0.831014,704.8629480846671
1988-02-09,0.831726,706.2964334404331
1988-02-10,0.832822,708.5080060411991
1988-02-11,0.934932,943.4140561870388
1988-02-12,0.933616,939.9914165087725
1988-02-17,0.933616,939.9914165087725
1988-02-18,0.930247,931.2802268196945
1988-02-19,0.929479,929.3046112131539
1988-02-22,0.926356,921.3097118193328
1988-02-23,0.926877,922.6391633911376
1988-02-24,0.934247,941.6311172960643
1988-02-25,0.935726,945.484507648924
1988-02-26,0.937178,949.2813637740262
1988-02-29,0.937151,949.210635912655
1988-03-01,0.75811,570.7538109960345
1988-03-02,0.748055,554.0952383410321
1988-03-03,0.737233,536.6261311082776
1988-03-04,0.736986,536.232890549697
1988-03-07,0.736932,536.1469511634322
1988-03-08,0.737205,536.581541067895
1988-03-09,0.737753,537.4547974586626
1988-03-10,0.738274,538.2861348503416
1988-03-11,0.66,424.7414456152831
1988-03-14,0.660137,424.9214502685941
1988-03-15,0.661096,426.1832060918378
1988-03-16,0.661534,426.76048695400397
1988-03-17,0.662164,427.5919288383945
1988-03-18,0.66411,430.168424090731
1988-03-21,0.666,432.6827714136052
1988-03-22,0.665534,432.0617307861307
1988-03-23,0.665233,431.6609699303647
1988-03-24,0.674329,443.905449906069
1988-03-25,0.686466,460.6820402120383
1988-03-28,0.702055,482.9884628543379
1988-03-29,0.720137,509.97154119012833
1988-03-30,0.722027,512.8627453809672
1988-04-04,0.870384,788.0673047687544
1988-04-05,0.887096,825.9265602057303
1988-04-06,0.904822,867.8409601062066
1988-04-07,0.921753,909.6386349883888
1988-04-08,0.921753,909.6386349883888
1988-04-11,0.952082,989.0569405778119
1988-04-12,0.970384,1039.9610098695803
1988-04-13,0.984247,1080.0899939934754
1988-04-14,0.996027,1115.2930672834696
1988-04-15,0.994466,1110.5687612101945
1988-04-19,0.998959,1124.2163464225246
1988-04-20,1.016,1177.386140577867
1988-04-21,1.023479,1201.4418188834863
1988-04-22,1.023041,1200.0206659991425
1988-04-25,1.066795,1349.9078893639046
1988-04-26,1.073151,1373.0684191961686
1988-04-27,1.052137,1297.869251851932
1988-04-28,0.973671,1049.351143019794
1988-04-29,0.90263,862.5571197949082
1988-05-02,0.876712,802.2178405277127
1988-05-03,0.879151,807.731644062273
1988-05-04,0.919288,903.4432534477229
1988-05-05,0.920411,906.2610236968485
1988-05-06,0.921096,907.9836566534036
1988-05-09,0.918247,900.8382529453361
1988-05-10,0.884247,819.3606393786307
1988-05-11,0.898055,851.6214164537434
1988-05-12,0.890082,832.8583506567984
1988-05-16,0.884822,820.6820616504476
1988-05-17,0.872904,793.675790729346
1988-05-18,0.874082,796.3096220283866
1988-05-19,0.873726,795.5128452594614
1988-05-20,0.87474,797.7841753227602
1988-05-23,0.806685,657.3767996449328
1988-05-24,0.793205,632.2784699042626
1988-05-25,0.769233,589.6744650613999
1988-05-26,0.770027,591.0452419212669
1988-05-27,0.773233,596.6077972619845
1988-05-31,0.774301,598.4707107827787
1988-06-01,0.773096,596.369186431625
1988-06-02,0.77326,596.6548323593668
1988-06-03,0.775918,601.3006936857103
1988-06-06,0.780027,608.5435251031021
1988-06-07,0.779918,608.350434938016
1988-06-08,0.780055,608.5931347091857
1988-06-09,0.78074,609.8078765080215
1988-06-10,0.782411,612.7798455142212
1988-06-13,0.793452,632.7308214477295
1988-06-14,0.809781,663.2611585552027
1988-06-15,0.809342,662.4240183063273
1988-06-16,0.810712,665.0395369114909
1988-06-17,0.828658,700.1376336835712
1988-06-20,0.82811,699.0425038352658
1988-06-21,0.829753,702.330375083111
1988-06-22,0.835479,713.8945658466552
1988-06-23,0.933342,939.2802077852757
1988-06-24,0.975288,1053.9987379060608
1988-06-27,0.967397,1031.4941894635663
1988-06-28,0.968384,1034.2849448296392
1988-06-29,0.969151,1036.4583803864903
1988-06-30,0.87063,788.6132521467348
1988-07-01,0.827562,697.9488669259983
1988-07-04,0.835945,714.8429693478429
1988-07-05,0.842,727.2666459707448
1988-07-06,0.848603,741.0298503328129
1988-07-07,0.858849,762.8393387835631
1988-07-08,0.882575,815.5288965521356
1988-07-11,0.912493,886.5604750543049
1988-07-12,0.909781,879.9015361267723
1988-07-13,0.922904,912.5445224871457
1988-07-14,0.956055,999.9112243193922
1988-07-15,1.018192,1184.3903054686732
1988-07-18,1.047644,1282.2939360361759
1988-07-19,1.076411,1385.0900776456258
1988-07-20,1.24137,2139.852286347804
1988-07-21,1.241342,2139.6961856431963
1988-07-22,1.24337,2151.030413680286
1988-07-25,1.265342,2277.5524764193397
1988-07-26,1.314767,2588.6421204722196
1988-07-27,1.314959,2589.9264170081838
1988-07-28,1.313918,2582.970439106793
1988-07-29,1.313973,2583.3375012499596
1988-08-01,1.001616,1132.3590381797335
1988-08-02,1.003233,1137.3409079361256
1988-08-03,1.002877,1136.2423763668562
1988-08-04,1.002877,1136.2423763668562
1988-08-05,1.002849,1136.156016225551
1988-08-08,1.00274,1135.819885755124
1988-08-09,1.002411,1134.8058787935622
1988-08-10,0.932658,937.5068950315766
1988-08-11,0.861973,769.6004297075699
1988-08-12,0.836329,715.6253135916238
1988-08-15,0.835699,714.3421729039239
1988-08-16,0.832822,708.5080060411991
1988-08-17,0.828219,699.260211749217
1988-08-18,0.831014,704.8629480846671
1988-08-19,0.815479,674.2102415864152
1988-08-22,0.815397,674.0515690528105
1988-08-23,0.813781,670.9311598075328
1988-08-24,0.812082,667.6639924049252
1988-08-25,0.822137,687.2023740124765
1988-08-26,0.821589,686.1248787160184
1988-08-29,0.827205,697.2372085173827
1988-08-30,0.834137,711.1694645159891
1988-08-31,0.955342,997.95539723522
1988-09-01,0.955342,997.95539723522
1988-09-02,0.967836,1032.7346222310955
1988-09-05,0.998274,1122.1257857263292
1988-09-06,1.03463,1238.148627124799
1988-09-08,1.054384,1305.7240887269704
1988-09-09,1.103781,1489.9523885545018
1988-09-12,1.106384,1500.3013179469363
1988-09-13,1.101562,1481.1828070928918
1988-09-14,1.101671,1481.6124523481428
1988-09-15,1.106685,1501.5023441772535
1988-09-16,1.114027,1531.077457878268
1988-09-19,1.128877,1592.5695161962344
1988-09-20,1.127397,1586.3388257856734
1988-09-21,1.13211,1606.2600746877117
1988-09-22,1.132356,1607.3062980018128
1988-09-23,1.135945,1622.6429645104492
1988-09-26,1.133726,1613.144524973382
1988-09-27,1.150493,1686.2282984662916
1988-09-28,1.283342,2386.4620071790587
1988-09-29,1.282822,2383.2471040667706
1988-09-30,1.285616,2400.5698004374653
1988-10-03,1.283315,2386.2949775257016
1988-10-04,1.283589,2387.990538084696
1988-10-05,1.283808,2389.346577003007
1988-10-06,1.284384,2392.916660452496
1988-10-07,1.285753,2401.4222840530897
1988-10-11,1.308082,2544.3046636525946
1988-10-12,1.329644,2689.9874329831737
1988-10-13,1.666575,6340.278506253602
1988-10-14,1.4,3223.2625945638647
1988-10-17,1.405918,3272.4990791221785
1988-10-18,1.406,3273.186380170392
1988-10-19,1.411507,3319.665246670719
1988-10-20,1.423562,3423.647437865591
1988-10-21,1.443425,3601.8919466545813
1988-10-24,1.452712,3688.284235757688
1988-10-25,1.463589,3792.0239303720423
1988-10-26,1.465863,3814.0673205498274
1988-10-27,1.347288,2815.1250316131313
1988-10-28,1.310384,2559.4895769943323
1988-11-01,1.23926,2128.119290525163
1988-11-02,1.238466,2123.719995122883
1988-11-03,1.235699,2108.4564502494723
1988-11-04,1.236822,2114.638609627356
1988-11-07,1.238356,2123.1112036630016
1988-11-08,1.236658,2113.734709472171
1988-11-09,1.236082,2110.562946481628
1988-11-10,1.234877,2103.9422062221947
1988-11-11,1.233699,2097.4889070282325
1988-11-14,1.222466,2036.890126889222
1988-11-16,1.196521,1903.211201305023
1988-11-17,1.196411,1902.662551613372
1988-11-18,1.196274,1901.979442641919
1988-11-21,1.195205,1896.6571628351157
1988-11-22,1.193753,1889.4505879518756
1988-11-23,1.168027,1765.9785816850854
1988-11-24,1.133151,1610.691756632424
1988-11-25,1.127068,1584.9568668379297
1988-11-28,1.129315,1594.4178570594918
1988-11-29,1.128548,1591.182471473006
1988-11-30,1.136055,1623.1151821937005
1988-12-01,1.102877,1486.3739097725284
1988-12-02,1.100712,1477.8363479432564
1988-12-05,1.099699,1473.857368208969
1988-12-06,1.099945,1474.8227159504106
1988-12-07,1.100986,1478.9143176816112
1988-12-08,1.116904,1542.8144088909348
1988-12-09,1.126219,1581.3958657957166
1988-12-12,1.13463,1617.0077877353904
1988-12-13,1.15074,1687.327809408707
1988-12-14,1.16611,1757.0895664033362
1988-12-15,1.187151,1857.0088294037366
1988-12-16,1.201534,1928.3741848452298
1988-12-19,1.222493,2037.0337697752504
1988-12-20,1.252438,2202.413187146569
1988-12-21,1.280521,2369.070780040259
1988-12-22,1.298603,2482.6819864099098
1988-12-23,1.301123,2498.923449341926
1988-12-26,1.299973,2491.499089574739
1988-12-27,1.329808,2691.125579924396
1988-12-28,1.334027,2720.5646110129237
1988-12-29,1.336959,2741.205253659493
1988-12-30,1.336959,2741.205253659493
1989-01-02,1.234082,2099.5849834970704
1989-01-03,1.238219,2122.353213697766
1989-01-04,1.239014,2126.7553586070317
1989-01-05,1.232521,2091.0544287879125
1989-01-06,1.234685,2102.8891090543807
1989-01-09,1.232575,2091.3489770663105
1989-01-10,1.23074,2081.361857039249
1989-01-11,1.234959,2104.3921192659072
1989-01-12,1.231014,2082.8502374324
1989-01-13,1.301699,2502.650044357278
1989-01-18,0.833315,709.5047792920357
1989-01-19,0.833315,709.5047792920357
1989-01-20,0.833315,709.5047792920357
1989-01-23,0.833315,709.5047792920357
1989-01-24,0.835945,714.8429693478429
1989-01-25,0.834575,712.0578785964785
1989-01-26,0.829397,701.6168279815095
1989-01-27,0.832356,707.5669467354206
1989-01-30,0.848575,740.971008666424
1989-01-31,0.86589,778.152372075381
1989-02-01,0.888274,828.6550561718055
1989-02-02,0.895589,845.7783127867294
1989-02-03,0.907918,875.3531565698596
1989-02-08,0.907918,875.3531565698596
1989-02-09,0.906192,871.1580206661818
1989-02-10,0.926027,920.4710793999245
1989-02-13,0.959973,1010.7207631662382
1989-02-14,0.982822,1075.9010166290702
1989-02-15,0.996027,1115.2930672834696
1989-02-16,0.996685,1117.2899764559916
1989-02-17,1.008329,1153.1729467305652
1989-02-20,1.018247,1184.5665397261862
1989-02-21,1.020356,1191.3425224317998
1989-02-22,1.026,1209.65169580569
1989-02-23,1.023425,1201.2665246602767
1989-02-24,1.009315,1156.259426474996
1989-02-27,0.990356,1098.2173081762692
1989-02-28,0.97011,1039.1817197037408
1989-03-01,0.948301,978.8263020636878
1989-03-02,0.914877,892.4512688349391
1989-03-03,0.927808,925.0191180025139
1989-03-06,0.940986,959.3043265658329
1989-03-07,0.937534,950.2143679468919
1989-03-08,0.939671,955.8324071074949
1989-03-09,0.938822,953.5968643406081
1989-03-10,0.938795,953.5258467452488
1989-03-13,0.937589,950.3585855238578
